IsAggressive	Comment
0	`Basically, the multi-propose Approval Voting we recently used, is designed precisely for that. Approve an alternative means approval, no vote to an alternative means oppose. The result gives that or those alternatives which have highest net voter number, just as Irpen wishes with ``approve & oppose``. The only basic structural weakness of Approval Voting (if voters are honest) actually is that it is not designed to register priority order of a voter and thus not whether an individual approve vote is strong or weak. But even this can be made by enlightened voters, they just need to write ``weak approve`` or ``strong approve`` when voting for any alternative - and the interpretation will be the task of the interpreter. However, what happened with the (yet ongoing) vote is not due to weaknesses of the voting system, but due to the problem that our subject is difficult to name in a generally accepted way. She simply is difficult. There are reasonable, sufficiently-well-founded arguments her to be placed under headings which almost all make some to oppose. And thus the vote splits. This being the basic situation, NO VOTING SYSTEM will ever cure it - unless using ``violence``. Of course a voting system could be designed which favors something and violates some others, and thus a decision will be made - against half of the population who are then totally pissed at. Such voting systems were used by dictators, by oligarchs, etc.Personally, I am somewhat puzzled why not a higher number of people came and put their (perhaps secondary, or label ``weak``) approval to ``Alexandra of Hesse`` - but that is the result of the will of those voters.  `
0	`==Dubious addition==:Caltrops are used inside some atomic bombs to center the uranium or plutonium ``pit`` inside the spherical tamper. The air gap allows the tamper more time to accelerate, which compresses the pit more tightly and leads to more efficient fission.I find this to be very unlikely  for something as highly-engineered as an atom bomb, I'd think they'd use something purpose-built.  `
0	`==Navigation popup problems with Opera==I've encountered a number of problems with the navigation popup tool and Opera 8 for Linux:*After showing for a few seconds, the popup expands with between one and five pages of mostly Chinese characters.  I assume this is supposed to be a page preview.*The popup always has a broken image link on the right side.*The popup functionality appears to cause serious problems with clicking on ``diff`` and ``cur`` links in article history: the cursor may refuse to change from an arrow to a hand, clicking on a link may do nothing, clicking on a link may take several seconds to several minutes to register.*Displaying a page history may cause the broswer to use 100% of available CPU time. `
0	It should also be noted that this proxy server is used for most of Tasmanias State Service employees to access the internet. (through a long term contract with TelstraPlease be restrained when blocking entire IP ranges -)
0	`==Present Day Canada Government website incorrectly Titles BNA Act 1867==The Government of Canada (mainly Liberal since 1963) is very ``skilled`` at practising the Sin Of Omission as shown in the linked text below,British North America Act 1867http://laws.justice.gc.ca/en/const/c1867_e.htmlThis website incorrectly refers to this document as the Constitution Act 1867, which is a misnomer, and a shameful one, indeed.:http://laws.justice.gc.ca/en/const/endnts_e.html#(2):(2)  As enacted by the Constitution Act, 1982, which came into force on April 17, 1982. The section, as originally enacted, read as follows: ::1. This Act may be cited as The British North America Act, 1867.   I disagree with your interpretation.  You're reading a footnote, which merely says that *originally* the 1867 act was to be cited as the British North America Act 1867.  But, under the law since 1982, it is now to be cited as the Constitution Act 1867.  All acts forming the constiution were retroactively renamed.  Judicial decisions, and subsequent legislation, use this new naming system.  This reflects the fact that these documents were not a part of a ``constitutition`` when originally created, since Canada had no consitution until 1982.  Collectively, these acts were turned into a constitution, and hence renamed.   :What?::``Canada`` had no Constitution until 1982?::You are completely wrong as well as per retroactive re-naming, that is not what happened at all.  Please get your facts straight. `
0	`Howdy rob,You wrote above,:I disagree with your interpretation.Fine, the Dominion of Canada, is a free country.  The ``footnote`` was not the basis of my arguement.   Constitutional Law does not afford the retroactive re-naming of terms within a Constitutional Act.   Each term that is repelled must be specifically indicated.  Each Clause that is replaced, must be explicitly indicated.Your grasp of Constitution Law and procedures is complete ill-informed.  Do you have any idea the Constitutional Chaos that would be created in any present day independent country, that has used as a basis English Common-Law as a template? (i.e., the USA, Canada, Australia, New Zealand)Do you?As well, where the **** did you learn that ``Canada had no Constitution until 1982?``Oi. `
0	`:Rob,::Avant que je me decider de continuee cette conversation, je vous demande si vous etes une Canadien-Francais?::Mois meme, je suis une Canadian-Anglais, et le Constitution du le Dominion du Canada est une constrit ``premierement dans les traditions du Royaume-Uni``. `
0	A note from a legitimate user of this IP: This is, unfortunately, the IP address of a large company. As far as I can tell, everyone here shares a common IP address. It is likely that a single individual at this company is the cause of the problems.
0	`==Notice to Zscout370 about SimonP's and GroundZero's Arbitary Deletion==Howdy Zscout370,This is just to let you know that I enjoyed our conversation very much about my contribution to the Flag of Canada page.  You very very professional, easy going and nice to talk too.  However, SimonP and GroundZero have seen fit to arbitarily deem my additions as ``POV warranting Deletion`` without any discussion.  I am not happy about such ``blatant editoral presumption`` on their parts.  I have have no prior dealings with GroundZero, but I am ``well acquainted`` with SimonP's style.   He loves to add material without references and that retort that they are available in comtemptary Newpaper Articles.   A claim that is quite difficult to double check, as most people are not career librarians, or such.  At any rate for the time being, I have taken the liberity to move my Republican Tricolour contributions to a separate page, linked below,See also French Republican Tricolour form of Canadian Maple Leaf Flag.Just to let yaa know, any blatant deletion/editing of this new page or the link to it on the Flag of Canada page, and I shall be asking you to contact the Administrations TO LOCK BOTH PAGES for Dispute Resolution.Take care, and best wishes eh, `
0	`Howdy Zscout370,A man after my own heart eh, I own that book as well.  The book ``I stand for Canada`` is an invaluable book indeed.  The book is a very thorough, detailed chronology of the development of the Canadian Maple Leaf Flag.  In my opinion, its the least bias book that comes the cloest to telling the whole story.However, the book does not tell the whole story.  Would you please consider leaving the link to my French Republican Tricolour form of Canadian Maple Leaf Flag page, on the present Flag of Canada page?I promise to make no more additions to this Flag of Canada page, whilst we can come to a consensus on my page French Republican Tricolour form of Canadian Maple Leaf Flag.  Does this sound reasonable to you, Zscout370?Thanks again, for your kind consideration of this matter. `
0	`Kingdom Hearts 2 Theme Song-I know that Utada is singing the theme song again for Kingdom Hearts 2, and I know its named ``Passion``. But I was wondering, will there be a slow version of the song aswell as a remix, like they did for Kingdom Hearts ``Simple and Clean``?`
0	== Osho: leader, controversial, religious movement ==In TFA it says: 'was the founder and leader of the Osho-Rajneesh movement, a controversial new religious movement'. He said (at least as far as I read in his books) that he was nobody's leader and didn't seek to lead anybody. You can say that a bunch of people following you around makes you their leader, but that makes it your own opinion. Also, he said (again from the books) that he was not a Rajneshee and had nothing to do with the Rajneshees, that he was only a guest of the Rajneshees. The term 'controversial' part may seem opinion but it is right, as osho repeatedly said (again from the books) that he wanted to be controversial and stir things up as much as possible. As for the religious movement thing, he bashed religions like no one else ('all religion is utter crap' or something to that effect) so I think that labeling him as a willfull starter of a religion is somewhat of a mistake... Maybe the 'rajneshee cult' separate page was actually a good idea, at least it would be a good place to put some osho book quotes about his stance towards the people that followed him around, about free will, etc.
0	==A Link to the Past==Hi,I never had any discussions with A Link to the Past, just reverted a blanking as I would delete any other form of vandalism I came across. If someone else talked with Link, please ask them about it.  
0	`==Blankings==Would A Link to the Past please discuss his edits here? I am going to put things back as they were, he claims in an edit summary that what he is deleting is ``silly`` material but I differ with him. Would making a further section perhaps be sufficient? `
0	I do not see why cameos are a big problem. The Super Smash Bros series is already an amalgamation of many games in the Nintendo library, mentioning special efforts to include certain characters even in the backgrounds is not a bad or un-encyclopedic thing. 
0	::Thanks for fixing it! I know I have a lot more to learn about the way the software works;  I wasn't aware that you could redirect a template and still have it operate, so I didn't think to look for the double-redirect.  .:..:.  
0	== AGAINST ==I am against this proposal because you touch yourself at night!
0	*Because everyone and their uncle makes reference to the four elements.  I've removed the pop culture list as well.  
0	`:I'd say Zivo Blato is not heavy metal but hard rock, although since there are no good Croatian heavy metal bands it's not an important mistake. In my opinion, they are really fucking great. The songs ``Underage Girl``, ``Kill Yourself`` and ``Abortion`` are my favourites.  `
0	== Your Rfa ==The current count is 64/19, which equals out to 77%.  Given that the required consensus is 75-80%, I'd say whether you're promoted or not depends on the closing admin.   has already stated that he would consider 79% consensus as insufficient, which I found interesting given that he wanted to promote a favoured candidate (see ) at 70% support. Evidently you've annoyed him some how, and if he closes against you I think you'll have grounds to question the process.  Regardless, the final outcome is still up in the air.  
0	::Did not know that article exists. It's fair to put that information there. 
1	`:::``Allowed into the conversation``? I repeat myself because it seems to be the only way to get through a problem user like you: Go fuck yourself. YOU have no authority to say who can or can't post, who can have legitimate opinions or not. Go Fuck Yourself.  `
1	`::: Oh and as far as ``not in line at all with how things are done``, that's pure horse shit and you know it. Disambiguation pages are a dime a dozen, and since you are so hell-bent on insisting that folklore and fiction are completely separate, we might as well turn Vampire into a disambig page and let you have your own little playground to fuck up. `
1	`==Talk Page Message==No, I was removing DreamGuy's nonsense as he's an uncooperative asshole who thinks he has the authority to tell people they aren't ``allowed`` to be in discussions on talk pages.  `
0	Eliezer here is a copy of my email to JDwolf:By the grace of G-dShalom uBrocha!Jfdwolff I didn't threaten to mailbomb Eliezer. Reread what said.I offerd to write a sarirical article similar to Just Say no to Terrorismon my popular website donkeymoshiach.blogspot.com  dedicated to Elizer's Rebbe and is faithful emisaries And to put his email adress in the article so other Chassidim of Yudel can email him and give him much needed  chizukIf that's mailbombing threat in that case is not a donkeyAs a side note your ban is totaly useless waste of time.You should better rescind it and ban Eliezer insteadfor mercilesly deleting other POVs than his own over extanded period of time. I bet If I were to delete theRebbe.org because like Chabad.org it's a part of the same corrupt PR structure called Chabad Media Center he would scream bloody murder,yet he had hutzpah to delete Chabad.am because it's a devision of Lubavitch Networks and leave 1 single mashichist site in the whole external links section of both Chabadand Menachem Mendel Schneerson articles specificly to downplay the internet visibility of Mashichistim.With respect and blessing.SokolovskyLong Live our Master our Teacher and our Rebbe King Moshiach Forever and Ever!
0	`::I think Jpgordon also offered to unprotect and reprotect if necessary, so that's four already.   `
0	 His actions also robbed Wikipedia visitors from the ability to read the variety of Mashichist views as they are presnted very differntly on Messiah Watch International compared to http://www.moshiach.ca or Jewish Women United for redemption jewishwomenunited.org
0	:I am sorry and I won't do it again.  
0	==Block==I am sorry and I won't do it again. I am leaving the Vampire article alone it's just not worth it as long as DreamGuy is there.  
0	==Thank you for your help today==Thank you for your help in IRC today and for unblocking me. I have left the message on my talk page and on SlimVirgin's page. I have cleaned off my user page please let me know if DreamGuy or someone else messes with it again. 
0	I have checked on the legality of posting the kennedy compound photos. These can be posted. I do not know how to post photographs, so please do it. Also, please post other photos of the compound.
0	Would someone please add a photograph of Josiah. Please include more biographical information on him.Please indicate how he is related to the Vanderbilts, Whitney's, and Hornblowers.
0	`Yeah. I can see a result ``Victoria Alix Feodorovna of the Rhine-Russia, Grand Ducal Highness the Tsaritsa`` from a bunch of nice rounds of voting, component by component. Then I can see Jtdirl come screaming bloody murder (not that it would much differ from the present).  `
0	I did it, but I've been scooped.  That 's photo in the separate Spoonbridge and Cherry link is way much better.  The purpose of my two is to show some contrast between summer and winter, as the photos were taken from the exact same point.  If someone thinks they are too poor to be in the article, it won't hurt (much) if someone reverts them. );  
0	`==What needs to be done==Looking at this page after a break, I see a couple of things:*There needs to be a Slavery and religion or Religion and slavery article.*The article focuses on scripture, but the article is about religion. If the title is religion, the sections should be Christianity, Judaism and Islam. Otherwise, the article should be renamed ``Slavery in Abrahamic scripture(s)``.*The section on the New Testament needs so much work I don't want to pull it out as there'll be nothing left. I think it should have a NPOV tag.Thoughts?  `
0	 attempted to create a listing of the major characters.  I have removed it, accordingly, based upon this exchange.    
0	:I agree and thought that myself previously, I've edited it.  I've also edited Ronin-Do a little as it read like an advert though I'm not sure whether I should have deleted it instead McDojo?  
1	==DreamGuy==I've already promised Ed that I will leave the Vampire page alone, it's not worth having to deal with DreamGuy.I'm not apologizing to him though. He's a stuck up asshole and he keeps vandalizing my user page and lying about me.  
0	Please make DreamGuy and his tools stop messing with my user page. I have cleaned it off in good faith and that asshole keeps putting it back  
0	`==Definition==I've also deleted the POV definition of right of return.  There needs to be some background as to where the definition comes from and who claims it as a definition.  Once again, factions are claiming ``facts`` and refusing to acknowledge that there are  no agreed on ``facts`` in this issue.  It would be much more honest to present ``he says/she says`` listings.`
0	== RE: Your earlier actions ==Y r u being mean to me??? I try 2 be nice and play ball with U admins n all I get is bully + delete.  I speak no good english and u try to be nice.  Linuxcunt is pet name for Linuxbeak.  It is friendly word 4 him.  U no nice.  U evil.  Why u delete my RFA???????
0	I would like to see the following added to the New World section;The Chupacabra in modern Latin American folklore is reported to be a small creature which attacks and drains the blood of small livestock with its fangs, leaving two puncture holes in the neck. Various reports of the creature have ranged as far north as California and as far south as Chile. Unlike most vampire legends the Chupacabra reportedly has no interest in human blood.
0	I am leaving this page now as it is not worth staying.  
0	Stop it.  Quit putting disputed tags everywhere.  
1	:Don't allow yourself to be intimidated by Alex; he's just a little anxious since  left.  Oh, these faggots and their mood swings!
0	`== East Timor ``Coverup`` ==The link to ``Australia's East Timor coverup`` is incredibly POV and unencyclopedic. It has no place here.`
0	== Pearle ==Hi Beland. I help out when I can over at the bottom of WP:CFD. At the moment, however, there are 3 large categories wanting work. Two are null-edits and one is a deletion. Between them they total something like 400 articles. I wonder if Pearle can be made available at some point to speed the drudgery? Thanks. - 
0	actually, I, too, am Esteban 'Steve' Espinola. Which is why I ended up using that as the name I edit under. Look under my name, I've done edits on numerous articles this week, since I joined up. Mmmmmbo had me over to the Biff Rose site, as I have written some music criticism. I went over to his website, and was surprised to find some lyrics that could only be construed as racist. I ordered a disk, from old, and got one from new, and it is quite clear the later years has been a hateful time for Rose. It's important not to let your own opinions ride through the entries, so I have added words such as detractors and critics, though Willmcw keeps adding niceties that make it seem as as if the whole of Rose's ouvre was happy go lucky. It is not, and so should be noted, this strange turn toward angry old man, with particular venom toward minorities. I have also noticed that this 'other' Steve Espinola has his own website linked to Biff Rose's and therefore is probably what you call on here, a sockpuppet. the connection between the 'other' Espinosa and Willmcw is not as clear, though they seem to communicate with some regularity. I hope all who read this will check out Rose's music, old and new and his mulittude of websites, because the answers are inside his words and web presence. In regards to email, I can email you form my earthlink account. It will identify me as Esteban 'Steve' Espinola. Ok. thanks
0	During his televisived debate with Vice President Walter Mondale in 2002, Mondale bashed Coleman for his abortion position. Norm Coleman retorted, and included that he and his wife personally knew the tragedy that comes with the death of children, as he and his wife lost two children through miscarriage. The transcripts of the debate are readily availible on any number of websites. Please look it up and alter the page back to what I had before you so carelessly altered it. Your remark about Freemasonry was a really careless thing to add. I think now that you realize there is absolutely no credible source on that, you made the right decision by deleting it.
0	During his televisived debate with Vice President Walter Mondale in 2002, Mondale bashed Coleman for his abortion position. Norm Coleman retorted, and included that he and his wife personally knew the tragedy that comes with the death of children, as he and his wife lost two children through miscarriage. The transcripts of the debate are readily availible on any number of websites. Please look it up and alter the page back to what I had before you so carelessly altered it. Your remark about Freemasonry was a really careless thing to add. I think now that you realize there is absolutely no credible source on that, you made the right decision by deleting it.
0	`:Not fair. I have the PS2 version.   `
0	```The most likely danger is a few hundred or low thousands more will die. But the nature of terrorism is that it relies on people not realising that they will die anyway, with probability 1; and the chances of getting struck by lightning are literally higher than dying from terrorism. But guess which one has the press and the politicians acting on it? Not lightning. That's the real point isn't it? `` That is a ridiculous point. There is no War on Lightning simply because there are more deaths caused by lightning strikes that happen about by natural causes. We are at war with willful guerilla groups and states that sponsor activities to over throw or terrorize stable governments. The difference now then was then is that the Bush administration has called it so a war, and has opted to use the military along with the FBI and the CIA.  The War in Iraq was not about oil. That is speculation. You can try to ``prove`` it with all the shoddy evidence you have that probably points to other things, that you try and twist to fit the picture that it was about oil. The war was about upholding UN Resolutions dealing with Saddam Hussien to account for his weapons of mass destruction. The onus was sqarely on him and he failed to comply. The only thing that terrorism had to do with Iraq was that Saddam had ties to terrorism and could employ the use of terror if he was desperate. The case for the removal of Hussien was being discussed even in the Clinton administration.  This situation is so easy to comprehend. I dont know why is has to be tripped up by global oil crusades and tales of maniacal conservatives that want to rule the Earth through their multi-national corporations. Dont you find it odd that the ones spouting this non sense are the anti-globalization crusaders with neo-Marxist tainted glasses that see profit and global finance as the ills of society? And anyone who disagrees with their world view in politics is ``in`` on the action?  The other half of naysayers seem to to be the isolationist hard right that see any intervention and free trade as an enemy of the Constitution.`
0	To your credit? Or is it to the credit of whatever website you found that on?
0	I didn't vandalize anything. I stated fact.
0	oh gamaliel, if a man talked like that to me....
0	 I guess that's how it goes when someone has a lot of power.
0	EVERYBODY!!! EVERYBODY!!!! AMBERGRIS IS THE UNDIGESTED PART OF A GIANT SQUID STUCK IN A SPERM WHALES INTESTINES AND TESTICLES.
0	`Perhaps they thought the soil was artificial turf?  `
0	== Mahameru ==Hey there, the image of mount Mahameru was shot by a friend of mine. There is not really any other source information to provide than his name, which is Jan-Pieter Nap. Thank you. \ 
0	==August Solution re: Kaas/Pacelli==Today Im suggesting to good ol' Str that we can rsolve all inter-related issues re Kaas(Pacelli , Hitler)  thru Hitler's Pope receiving all the controversy re the quid pro quo  arranged . The these ecclesiastics look a bit  better . Trade off is , a seelaso:link from these clean pages , to the  accusations under Hitler's Pope . That's gotta be reasonable ? 
1	I know Elvis was a turd-burgler 'cos I fucked him only last week.   (he's gotten a bit smelly recently and isn't as plump as he used to be, by the way) ~~~~
0	I agree to the merge. 
0	`== A welcome from  ==Hello, , and welcome to Wikipedia! Thank you for your contributions; I hope you like the place and decide to stay. We're glad to have you in our community! Here are a few good links for newcomers:*If you haven't already, drop by the New user log and tell others a bit about yourself.*Always sign your posts on talk pages! That way, others will know who left which comments.*The Five Pillars of Wikipedia*Simplified Ruleset*How to edit a page*Editing, policy, conduct, and structure tutorial*Picture tutorial*How to write a great article*Naming conventions*Manual of Style*Wikipedia Glossary*If you're ready for the complete list of Wikipedia documentation, there's also the Topical index.I hope you enjoy editing here and being a Wikipedian! Though we all make goofy mistakes, here is what Wikipedia is not. If you have any questions or concerns, don't hesitate to see the help pages or add a question to the village pump. The Community Portal can also be very useful.Happy Wiki-ing!  P.S. Feel free to leave a message on  if you need help with anything or simply wish to say hello. )`
0	== Why Geeko ? And how do you pronouce SUSE ? ==Well, there was a competition to name the 'beast' at beginning of 2000.I was just about to join S.u.S.E. ( as it still was ) and folklore, and my future boss, has it that I picked Geeko as the name. It was all a bit too smart really -A Gecko is a lizardA Geek is, well, aren't we all in some way.And a major driving force in S.u.S.E. was a certain J Geck.And Herr Geck has never forgiven the competition winner since ....As to pronouncing SUSE - even the natives in Nurnberg could never really agree, though I am bound by honour not to let the cat out of the bag as to what it was called internally.I told lots of people around the world that it was pronounced Sousa  as in John Phillip. It lead to amusing references to some of his works. And it had the added benefit that the Americans got straight away !!
0	This isn't a page anyone else is going to see. Please leave me alone.
0	::: What are you talking about, can you point out the disinformation, either in my comment or in my edits? You are welcome to correct any factual inaccuracies in my edits.  
0	== Station exchange ==Can the article be updated to reflect this new service by SOE.
0	`== Blue Monday sleeve ==``Blue Monday`` is the best selling 12`` single of all time, though because the packaging of the first pressing was so elaborate, resembling a large 5¼`` floppy diskI think it was actually based on an even older format - eight inch or possibly eight and a half. Used to use them on a Honeywell Level 6 in the early eighties.  `
0	`===NPOV editing===By the grace of G-dGreetings and blessings. I have edited the links section to add few Mashichist sites to give a greater range  of Chabad views on the issue of identity of Moshiach and the proccess of redemption. While I realize Wikipedia is not a link list I feel that all those sites should be included. I have also moved the ``Breif history of Chabad Messianism``  to the historical sites section from it's original location in the Chabad Messianic sites section since it's not a Mashichist propaganda, but the author of the article simply presents an overview of the development of the Moshiach identification campaign within Chabad and further states elsewhere on his site that he doesn't believe the Rebbe is Moshiach therefore it obviously doesn't belong in the Chabad Messianic sites section.I have also added the http://www.YudelKrinsky.com as satire is just another way to convey information and studying it creates a clearer picture about the issue in the mind of a serious Wikipedia reader.With respect and blessing. PS.Please see my talk page for copies of the letters between me and Eliezer to understand why he is so determined to keep these links deleted.`
0	`===NPOV editing===I'm sorry i was about to put in this entry on the talk page:By the grace of G-dGreetings and blessings. I have edited the links section to add few Mashichist sites to give a greater range  of Chabad views on the issue of identity of Moshiach and the proccess of redemption. While I realize Wikipedia is not a link list I feel that all those sites should be included. I have also moved the ``Breif history of Chabad Messianism``  to the historical sites section from it's original location in the Chabad Messianic sites section since it's not a Mashichist propaganda, but the author of the article simply presents an overview of the development of the Moshiach identification campaign within Chabad and further states elsewhere on his site that he doesn't believe the Rebbe is Moshiach therefore it obviously doesn't belong in the Chabad Messianic sites section.I have also added the http://www.YudelKrinsky.com as satire is just another way to convey information and studying it creates a clearer picture about the issue in the mind of a serious Wikipedia reader.With respect and blessing. PS.Please see my talk page http://en.wikipedia.org/wiki/User_talk:Ariel_Sokolovsky for copies of the emails between me and Eliezer to understand why he is so determined to keep these links deleted.`
0	`==:Image:T del paine grey.jpg=={| align=center border=0 cellpadding=4 cellspacing=4 style=``border: 2px solid #FF0000; background-color: #F1F1DE``|- | Image deletion warning| style=``font-size: 80%`` | Image:T del paine grey.jpg has been listed at Wikipedia:Images and media for deletion. If you feel that this image should not be deleted, please go there to voice your opinion.|}`
0	`===Rebbe as Moshiach section historicly innacurate===``During these appearances his followers would chant, what would come to be a very controversial ``mantra`` among the Lubavitchers  Yechi Adonenu Moreinu v'Rabbeinu Melech Hamoshiach l'olam voed! - ``Long live our Master our Teacher and our Rabbi King Messiah forever and ever!`` When sung before him in has last months, Schneerson evidently vigorously encouraged the singing by swaying to and fro and swinging his hand, as he had done at the numerous farbrengens over the years. From this and his previous public statements his followers ``extrapolated`` that he acceded to their wish that he be the ``Messiah``. But that moment never arrived, as he died unable to verbalize and say anything to confirm his followers' longed-for dream that he be the actual long-promised Jewish Messiah.``1)The Rebbe encouraged public singing of Yechi Adonenu Moreinu v'Rabbeinu Melech Hamoshiach l'olam voed! - ``Long live our Master our Teacher and our Rabbi King Messiah forever and ever!`` as early as 15th of Yiar 5751 (29th of April 1991) almost a year before his 1st stroke see this video clip for example: http://video.moshiach.ru/events/first-yechi.rm in it you can clearly see Chassidim singing Yechi and the Rebbe encouraging them in Yidish to sing it once more.beyond that look at this clip again before the Rebbe's stroke Mrs Chavah Cohen is giving the Rebbe tambourine with ``Yechi`` writen on it the Rebbe gives her a blessing http://video.moshiach.ru/events/yechi-tambourine.rm`
0	== CSD A7 ==Thanks for the note.  I thought it would clarify but didn't recall that the votes were so seperate and specific.  -  
0	::The concept plan only gives a general outline.  There is no indication where each line starts or ends.  The stations' locations are not indicated.  This website is meant for facts, not author's fantasy.  Whatever data from official source should be allowed.  However, whatever extra information that comes from author's own imagination should be treated with extra caution.  Adding extra information on the official one will only cause unnecessary confusion, especially for people clueless about this topic.
0	`The Rebbe also allowed the title ``Melech haMoshiach`` to be added to Kehot publications see: Also see The Coronation Of The King the historical overview of the 5751 Psak Din stating that the Rebbe is Moshiach and his acceptance of it.`
0	To be continued.I'd like to reiterate once again that Wikipedia is a place designed to present honest historical record and not be another version of Chabad.org or TheRebbe.org which attempt to rewrite history and censor the Rebbe's words to present the issues involved in light most favorable for fundraising/kiruv in view of he authors of those sites.
0	== van Liempt ==The new addition to British Empire seems funny enough, besides being sort of vanity addition. A joke, apparently.  
1	== ? ==Where are you polish PEDERAST?  == YOU ARE POLISH PEDERAST COCKSUCKER ==You are slave PEDERAST COCKSUCKER.  
1	=== Personal Message ===If you don't want to root for the team, you should leave the stadium. Being a negative nancy about crap is just pointless, as well as your existence.  
1	=== Werd to ya ===Actually, the version you push has not been agreed upon, quit pushing it. Also, everytime I masturbate, I think of you. Go ahead and delete this comment, but if you were true to the cause, you would leave it.  
1	I have the strong desire to smear feces all over the faces of those who want this
0	Cognomen2: Berg reversed his stance dramatically on Jews after his Kibbutz dream fell through when he realized a Christian Kibbutz with a Zionist bent who would want to proselytize in Israel (early COG) would not be accepted. He then began, in his delusional state, to see Israeli's as demons. He even went so far as to publish literature promoting Mo'ammar Khadaffi of Lybia and visited him in Lybia as did a number of his own biological family and other top leadership. His vitriol against Jews grew to an extent that rivals Hitler.  - Warheit.
0	== Hi ==Just wanted to say sorry for accidentally calling you a cunt on the RFA.  Hope you can forgive me.Love,Marmot
0	== Wario ==It's been improved since you objected. Could you consider adjusting your vote, even to Weak Oppose? I'd like to know what still can be fixed.   
0	 Emperor Yuryaku was younger son of Emperor Ingyo.
0	`PedanticPrick: I am an individual who you do not know. I do not personally, to my knowledge, know anyone contributing to this site. I don't see myself as ``so married to [my] viewpoint`` that I have forgotten this is supposed to be an encyclopedia article. I keep in mind, though new to the site, that it is for factual information and not unsubstantiated opinion.What I am glad for is that I am not in an HDC mindset anymore where I have to define myself according to any ``leader's`` definition of who I am or what I am saying, or find it necessary to assassinate anyone's character who does not think exactly like me. At the times I have become more heated is when disputing what is or is not factually doctrine or practice within TFI from its history according to what I know from personal experience and research. Cognomen suggested some studies to read. I find outside studies by professionals who are unaware of the intensity of prepping of children and adults as to how to act and react around media and academics to be unreliable. - Warheit`
0	== Whoa there ==Take it easy. There is no need to leave Wikipedia because someone (me) called you a nigger. It's the Internet. Insults are commonplace.  
0	==lol I edited your page==Perhaps it is a good thing you are leaving, then - Wikipedia does not need editors like you.  
0	:Sidenote: Xizer is not a racist. Calling this guy a nigger was just funny though. lol
0	:Oh shit! I better flee for the hills! By the way, I didn't cause any disruption. D. J. Bracey blew this way out of proportion.  
0	::Rest assured I didn't mean to be the cause of someone leaving. Goodbye Dbraceyrules, have fun in real life.  
0	== Freak ==I seen your picture, you look like a faggot! Nice gums in your smile! You have big ears and looks like your balding. Get a tan and maybe you'll lose some of your pimples pizza face! Have you ever talk to a girl without giving them your creditcard number 1st!!   
1	== YOU LIKE COCK 8==========D - - - - - ==NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER NIGGER .
0	:This IP address is from the Telefonica's proxy for the ADSL users on Spain. I don't know what your policies are, but maybe you find this fact usefull.  
0	==Help with DotSix==Thanks for reverting DotSix's latest troublemaking on Talk:Truth a few minutes ago. That was his 8th reversion in the last 24 hours of that page. Can you please block him again? He's been blocked 4 times in the last week. Blocking for only 24 hrs doesn't seem to teach him anything. Is there anyway you could block him for a much longer period? Best of all: could you block him until his RfA has been decided?  
0	I have removed material that was copied verbatim (or nearly, I didn't check every word) from http://www.romanianembassy.dk/romania/cultura.html. That page, though, looks like it might be a useful reference for someone to get started on this article. Please, though, just use it as a reference, don't plagiarize it outright!   |  
0	== Dajjal section ==The section on the dajjal does not belong in this article , but rather at the islamic eschatology article. There is no reference in any accounts we have of the day of judgement to the dajjal. Again this is a topic clearly for the eschatology article and not this article which is concerned only with the day of judgement. I would like to propose a vote to remove this section. Removing this section (or moving it to the eschatology page) is the proper thing in order to maintain the scope and respect the coherence of the qiyamah article. Any ideas how best to do this?  
1	:I did use the sandbox. Idiot.  
0	How am I supposed to test how redirecting works if not in the sandbox? 
0	== Some improvements ==This article has obviously been improved substantially since a few months ago, but I still believe there is too much weight being given to the briefcase, which is really only a plot device used for continuity in order to tie together the stories and in order to justify the final scene.  
0	 Battle of Britain over by 1943 
0	== Examples ==Maybe some examples would be good. Or if there are no simple examples, it could be stated so, and explained why. Just a suggestion, I can't tell what a dichotomy is from the page, so I can't provide any examples myself.
0	`Howdy,To keep ``matters straight`` is it worthy of note that  and  are in fact the same person.  If this is not noted, an uniformed user with believe there are TWO people complaining about me, instead of ONE person. `
